Epoch,Time (s),Train Loss,Test Loss,BIC
1,53.00009107589722,60045.25884628296,1114.3450164794922,12389.99804834171
2,104.12387609481812,935.3631162643433,110.95230770111084,10383.212630784947
3,155.98665118217468,264.8736753463745,64.29484224319458,10289.897699869114
4,208.46998620033264,165.88176560401917,47.031421422958374,10255.370858228642
5,259.4377191066742,124.58859753608704,34.778631925582886,10230.86527923389
6,311.62114810943604,96.03289747238159,28.794594049453735,10218.897203481632
7,364.3890972137451,76.86513125896454,22.188953161239624,10205.685921705204
8,416.37924003601074,65.6305912733078,18.80061101913452,10198.909237420994
9,467.39051604270935,51.490729212760925,14.64181649684906,10190.591648376423
10,521.3012681007385,40.35649800300598,12.098251402378082,10185.504518187481
11,573.4547901153564,33.76335299015045,10.237945437431335,10181.783906257588
12,625.4482281208038,27.515202462673187,8.14906656742096,10177.606148517567
13,677.8036890029907,23.36373019218445,8.652483642101288,10178.612982666928
14,729.3177649974823,20.69320496916771,5.847148835659027,10173.002313054043
15,782.1302411556244,17.14985293149948,7.328972399234772,10175.965960181195
16,835.689798116684,16.27527016401291,5.123309880495071,10171.554635143715
17,886.7261390686035,13.732542514801025,3.2828454822301865,10167.873706347185
18,938.6503920555115,9.01223799586296,2.424620047211647,10166.157255477148
19,990.7453830242157,4.732001297175884,1.2721509970724583,10163.85231737687
20,1041.88876414299,4.079291302710772,1.2567347884178162,10163.82148495956
21,1093.803349018097,4.015636269003153,1.8001723289489746,10164.908360040623
22,1145.9060771465302,3.2236842811107635,0.9897770769894123,10163.287569536704
23,1197.479700088501,2.9891204833984375,1.0822649970650673,10163.472545376855
24,1250.5142459869385,3.0916731022298336,0.9982933104038239,10163.304602003533
25,1301.6707220077515,2.897540271282196,1.0446489714086056,10163.397313325542
26,1353.3631720542908,2.8065803311765194,0.8349108882248402,10162.977837159175
27,1405.6577219963074,2.773520775139332,0.8806440122425556,10163.06930340721
28,1456.5890400409698,3.3154505528509617,0.8939492218196392,10163.095913826364
29,1508.7410759925842,2.4839978627860546,0.8198005259037018,10162.947616434532
30,1559.5709190368652,2.4315360710024834,0.7567105330526829,10162.82143644883
31,1611.3259902000427,2.4717398770153522,0.7938256785273552,10162.89566673978
32,1663.4608821868896,2.7560748867690563,1.2551015242934227,10163.818218431312
33,1714.9508090019226,2.4755233079195023,0.7000219151377678,10162.708059213
34,1765.6630790233612,4.33226065710187,1.2904268875718117,10163.888869157869
35,1817.2320401668549,4.612429920583963,7.93841940164566,10177.184854186016
36,1869.3829591274261,5.928106736391783,0.767770204693079,10162.843555792111
37,1920.4241561889648,2.6000198908150196,0.9142522625625134,10163.13651990785
38,1972.881283044815,2.145589865744114,0.6344392150640488,10162.576893812853
39,2023.5482170581818,4.047959569841623,2.8202927857637405,10166.948600954252
40,2076.210026025772,4.737824238836765,0.7052599973976612,10162.71853537752
41,2127.2842371463776,4.524142526090145,0.8830372095108032,10163.074089801747
42,2179.7768881320953,8.717258416116238,0.7716814130544662,10162.851378208834
43,2231.9946541786194,3.164060965180397,0.8773262202739716,10163.062667823273
44,2284.455840110779,11.713595613837242,15.294585704803467,10191.897186792332
45,2336.082428216934,10.128234408795834,0.7321867756545544,10162.772388934034
46,2388.76580619812,2.691905241459608,0.8940718583762646,10163.096159099478
47,2439.7695870399475,1.9681578911840916,0.6523732207715511,10162.612761824268
48,2492.1464002132416,1.775189220905304,0.5536795891821384,10162.41537456109
49,2542.9101750850677,2.1011945605278015,0.6239385455846786,10162.555892473894
50,2594.9703221321106,2.398824766278267,1.7322092652320862,10164.77243391319
