Epoch,Time (s),Train Loss,Test Loss,BIC
1,51.598249197006226,117264.62155151367,453.47210693359375,11068.252229249912
2,103.42783212661743,720.6981422901154,52.6129412651062,10266.533897912937
3,155.67924404144287,84.72757416963577,20.00680148601532,10201.321618354756
4,208.65463209152222,37.914890110492706,9.719992727041245,10180.748000836807
5,261.57445907592773,29.031530797481537,8.050145924091339,10177.408307230908
6,315.7299430370331,24.05329704284668,7.301469296216965,10175.910953975159
7,366.68423318862915,20.645510226488113,7.339857399463654,10175.987730181652
8,418.4353492259979,22.6445691883564,6.049432992935181,10173.406881368595
9,470.4844551086426,18.252146929502487,9.007615566253662,10179.323246515232
10,521.327290058136,17.260059222579002,6.157150089740753,10173.622315562206
11,574.195013999939,14.05947069823742,4.165134474635124,10169.638284331995
12,625.5401880741119,12.964548617601395,4.425037264823914,10170.158089912373
13,676.8613049983978,16.765883788466454,5.25509911775589,10171.818213618237
14,728.4046912193298,14.594747111201286,6.615697026252747,10174.53940943523
15,779.2593221664429,25.05830007791519,8.65734338760376,10178.622702157933
16,831.1604931354523,18.59302295744419,4.424198865890503,10170.156413114506
17,883.3122980594635,18.936681181192398,3.5806369930505753,10168.469289368826
18,935.5557260513306,9.780339553952217,4.287376433610916,10169.882768249947
19,989.6572041511536,9.594527781009674,3.032347187399864,10167.372709757525
20,1041.6861500740051,8.291104212403297,2.352818265557289,10166.01365191384
21,1093.1282861232758,9.247357875108719,2.1691112220287323,10165.646237826782
22,1143.3791761398315,10.274389863014221,2.9743939340114594,10167.256803250748
23,1194.4778761863708,8.753887757658958,2.4532202035188675,10166.214455789763
24,1245.934160232544,9.245197236537933,2.252902537584305,10165.813820457894
25,1297.8479690551758,7.4852263033390045,3.0577491521835327,10167.423513687092
26,1348.612653017044,7.042096793651581,1.985393762588501,10165.278802907902
27,1400.0560841560364,5.077289707958698,1.5145845040678978,10164.33718439086
28,1451.9976530075073,7.3011488020420074,3.1305910646915436,10167.569197512108
29,1502.552085161209,8.889820374548435,1.6907383501529694,10164.689492083031
30,1554.041519165039,6.7567325830459595,1.8166171610355377,10164.941249704796
31,1607.349275112152,10.469982922077179,4.263709604740143,10169.835434592205
32,1658.8989062309265,11.086767375469208,1.4794650077819824,10164.266945398289
33,1711.5471642017365,6.268706358969212,3.9741818010807037,10169.256378984886
34,1762.302050113678,13.952067717909813,2.7859775871038437,10166.879970556933
35,1814.1552731990814,14.800520054996014,25.076735258102417,10211.46148589893
36,1866.5561921596527,45.463776379823685,2.5650376826524734,10166.43809074803
37,1917.9397702217102,10.671951189637184,1.2553999945521355,10163.81881537183
38,1970.439982175827,10.130213938653469,2.7368985265493393,10166.781812435824
39,2021.8349342346191,12.338036969304085,2.5679964125156403,10166.444008207756
40,2074.135917186737,26.41758667677641,2.7109896689653397,10166.729994720656
41,2126.516515016556,10.825814858078957,1.62822026014328,10164.564455903012
42,2177.452874183655,5.380732163786888,5.5107948780059814,10172.329605138737
43,2232.5760250091553,8.575982563197613,9.960703611373901,10181.229422605473
44,2286.2066102027893,17.080455854535103,8.02645456790924,10177.360924518543
45,2337.410858154297,179.33752220869064,22.32240092754364,10205.952817237812
46,2390.158087015152,13.719235435128212,1.6011810526251793,10164.510377487975
47,2441.428086042404,4.243422694504261,0.9096765890717506,10163.127368560868
48,2495.860762119293,3.774710200726986,2.0385036915540695,10165.385022765833
49,2550.1447460651398,7.801331572234631,1.455940142273903,10164.219895667273
50,2603.5187180042267,3.895511005073786,0.8493499606847763,10163.006715304095
