Epoch,Time (s),Train Loss,Test Loss,BIC
1,90.16473603248596,1053.5092590119725,237.75906718503703,788395.1614214331
2,117.39273691177368,709.4373223638602,233.23024501809223,788386.1037770992
3,144.47230100631714,709.8486321876037,231.09831740132176,788381.8399218656
4,171.58812308311462,709.8486321876036,231.185043084432,788382.0133732319
5,198.55922603607178,709.8353338489786,232.10044070863952,788383.8441684803
6,225.34865307807922,709.7400906212985,244.34177963313704,788408.3268463293
7,252.33520102500916,709.8291707633176,256.4980994568816,788432.6394859768
8,279.2772150039673,709.834759627464,243.82598547848156,788407.2952580199
9,306.38429594039917,709.8486321876035,244.21556844856153,788408.0744239601
10,333.33133006095886,709.8323202596002,234.89216157204484,788389.4276102071
11,360.1300239562988,709.8502360874512,230.8427466914214,788381.3287804459
12,386.9082341194153,709.8486321876039,228.56208478176032,788376.7674566265
13,414.343887090683,709.8486321876035,228.62331662095286,788376.8899203049
14,441.5490701198578,709.84901644041,226.22307797249096,788372.089443008
15,469.1182670593262,709.8486321876037,224.12412706534096,788367.8915411937
16,496.4897780418396,709.8486321876037,223.92218663817007,788367.4876603393
17,523.5950179100037,709.8486321876034,224.0441758991773,788367.7316388614
18,550.8094611167908,709.8486321876037,223.99263999612614,788367.6285670552
19,577.9505870342255,709.8486321876038,223.92943179698398,788367.502150657
20,604.997955083847,709.8486321876035,224.0280654466313,788367.6994179563
21,632.2027051448822,709.8486321876038,223.94050907405656,788367.5243052111
22,659.498780965805,709.8486321876036,224.16636224645214,788367.9760115559
23,686.6113209724426,709.8486321876038,223.90124319153466,788367.4457734461
24,713.9012291431427,709.8486321876036,224.16952068536781,788367.9823284338
25,741.0444049835205,709.8486321876038,224.15893014902835,788367.9611473611
26,768.6438009738922,709.8486321876034,224.15016954567517,788367.9436261543
27,795.8584721088409,709.8486321876037,224.12991182968545,788367.9031107223
28,823.031543970108,709.8486321876037,224.07874419879482,788367.8007754605
29,850.2527101039886,709.8486321876035,223.92237246882746,788367.4880320006
30,877.5927789211273,709.8486321876037,223.9841647999134,788367.6116166628
31,904.9707169532776,709.8486321876037,224.14793821253818,788367.9391634881
32,932.323940038681,709.8486321876036,224.02282911734937,788367.6889452977
33,959.6993019580841,709.8486321876038,223.97202367884813,788367.5873344206
34,987.2051429748535,709.8486321876036,224.26237118078078,788368.1680294245
35,1014.7073941230774,709.8486321876036,223.97289115159077,788367.5890693662
36,1042.325217962265,709.848632187604,224.06093066344332,788367.7651483899
37,1069.8629839420319,709.8486321876036,224.17310768711508,788367.9895024372
38,1097.4310359954834,709.8486321876037,224.20165508216627,788368.0465972273
39,1124.5168330669403,709.8486321876037,224.05723581481328,788367.7577586926
40,1151.9320089817047,709.8486321876037,224.12790332478573,788367.8990937126
41,1179.4820580482483,709.8486321876039,224.14079429451445,788367.9248756521
42,1206.7130670547485,709.8486321876036,224.06847795408189,788367.7802429711
43,1233.7216320037842,709.8486321876038,224.02365653789613,788367.6906001387
44,1260.8329889774323,709.8486321876038,224.1093521234386,788367.8619913099
45,1288.2765340805054,709.8486321876035,224.04623756543657,788367.7357621939
46,1315.43705701828,709.8486321876038,224.0394242069704,788367.7221354769
47,1342.837984085083,709.8486321876035,224.06632569764483,788367.7759384583
48,1370.3653240203857,709.8486321876039,224.07023364947827,788367.7837543619
49,1397.961827993393,709.8486321876038,224.04890161529877,788367.7410902936
50,1424.8318600654602,709.8486321876037,223.97830644654104,788367.599899956
