Epoch,Time (s),Train Loss,Test Loss,BIC
1,77.15483498573303,6134.174406051636,3251.653778076172,33049.8110932807
2,153.57515215873718,1252.7275066375732,3251.653778076172,33049.8110932807
3,229.85760116577148,795.7758617401123,3251.653778076172,33049.8110932807
4,305.5308530330658,714.3128147125244,3251.653778076172,33049.8110932807
5,381.75378608703613,705.0384845733643,3.40259075e6,6.831728003537129e6
6,458.3655951023102,719.3872337341309,1.7960923375e7,3.5948393253537126e7
7,534.9483830928802,717.8012866973877,3251.653778076172,33049.8110932807
8,610.9220721721649,709.118574142456,3251.653778076172,33049.8110932807
9,686.9832329750061,717.4783172607422,3.71729985e7,7.437254350353713e7
10,763.3786799907684,723.6491584777832,2.205238225e7,4.4131311003537126e7
11,838.5636601448059,713.6962966918945,7.1410876e7,1.4284829850353712e8
12,914.7990131378174,723.9476699829102,26328.811279296875,79204.12609572211
13,990.5574851036072,727.4571285247803,1.2059036125e7,2.414461875353713e7
14,1066.6422851085663,710.5786514282227,3251.653778076172,33049.8110932807
15,1142.2080690860748,718.2383213043213,3.16573265625e6,6.358011816037129e6
16,1218.487102985382,727.3111343383789,3251.653778076172,33049.8110932807
17,1294.5814349651337,716.4769592285156,943171.09375,1.9128886910371284e6
18,1370.3212621212006,711.1429710388184,3251.653778076172,33049.8110932807
19,1446.7038609981537,718.7664318084717,3251.653778076172,33049.8110932807
20,1522.0234739780426,711.8657608032227,1.8803886625e7,3.7634319753537126e7
21,1598.4309639930725,712.8427181243896,2.181654609375e6,4.389855722287129e6
22,1673.7933571338654,744.099739074707,2.84463059375e6,5.715807691037129e6
23,1749.668673992157,715.0616569519043,3.29091425e7,6.5844831503537126e7
24,1826.4071869850159,711.569637298584,4.86033384375e6,9.747214191037128e6
25,1902.9819920063019,709.1625366210938,1.1037606875e7,2.210176025353713e7
26,1979.1548819541931,728.8760414123535,3251.653778076172,33049.8110932807
27,2055.317948102951,746.1865463256836,7.92700225e6,1.5880551003537128e7
28,2131.237538099289,735.7403450012207,3251.653778076172,33049.8110932807
29,2206.75,773.0900726318359,2.25177865e7,4.5062119503537126e7
30,2283.4052741527557,736.3576507568359,500427.13671875,1.0274007769746283e6
31,2359.692449092865,735.5689544677734,3251.653778076172,33049.8110932807
32,2435.924859046936,724.7970027923584,402364.0078125,831274.5191621283
33,2512.320867061615,731.2602405548096,4.756494e7,9.515642650353713e7
34,2587.826303958893,733.5342807769775,1.706288390625e6,3.439123284787128e6
35,2664.1963629722595,741.6528759002686,77656.634765625,181859.77306837836
36,2740.863790988922,731.3414897918701,3251.653778076172,33049.8110932807
37,2816.8483901023865,718.2114715576172,6.343167125e6,1.2712880753537128e7
38,2892.8967571258545,718.6373710632324,4.47376278125e6,8.974072066037128e6
39,2968.3100941181183,734.6897315979004,524326.390625,1.0751992847871284e6
40,3043.865539073944,734.2521057128906,3.0138178125e6,6.054182128537129e6
41,3121.080407142639,720.2530117034912,1.8463226125e7,3.6952998753537126e7
42,3196.0662281513214,712.3136520385742,3251.653778076172,33049.8110932807
43,3272.333074092865,713.0042877197266,3251.653778076172,33049.8110932807
44,3348.23880815506,715.0088729858398,3251.653778076172,33049.8110932807
45,3423.816029071808,717.4095649719238,3251.653778076172,33049.8110932807
46,3499.057872056961,728.1412544250488,3251.653778076172,33049.8110932807
47,3574.8143031597137,709.6421756744385,3251.653778076172,33049.8110932807
48,3650.9936571121216,735.6430397033691,126500.2333984375,279546.97033400333
49,3726.3826501369476,713.345703125,76945.10302734375,180436.70959181586
50,3802.6844589710236,715.5786628723145,3251.653778076172,33049.8110932807
