Epoch,Time (s),Train Loss,Test Loss,BIC
1,5.5947089195251465,3048.024231873358,1106.8395655474872,9.694266365487097e6
2,11.6680269241333,809.1153858718187,169.82456303631443,9.692392335482076e6
3,17.31153702735901,429.6614815769647,463.43776749981913,9.692979561891003e6
4,22.897701025009155,334.797448225689,472.6814700317385,9.692998049296066e6
5,28.54651403427124,271.72542173139846,270.1355976934882,9.69259295755139e6
6,34.145015001297,203.0835075035664,794.4689548199692,9.693641624265643e6
7,39.80291390419006,155.0644618101784,516.3678969919977,9.693085422149986e6
8,45.30498194694519,132.80897139620424,600.8332070455351,9.693254352770094e6
9,50.957180976867676,96.76193786739123,567.4936940901816,9.693187673744183e6
10,56.54521703720093,78.670160026261,461.1037850030209,9.692974893926008e6
11,62.195842027664185,72.53054448387614,388.76491678498087,9.692830216189573e6
12,67.73919796943665,54.59715028603855,415.48040557761743,9.692883647167157e6
13,73.25094985961914,54.90233147554701,15.715167369171681,9.69208411669074e6
14,78.69057989120483,53.27364702555829,10.357611162509059,9.692073401578328e6
15,84.19702386856079,40.06813289676205,10.034612895001878,9.692072755581792e6
16,89.70687484741211,36.67327906050556,9.204130475506203,9.692071094616953e6
17,95.13024497032166,33.377988612349704,23.903401578690683,9.69210049315916e6
18,100.64307904243469,30.796482911435536,6.726387280077996,9.692066139130563e6
19,106.26348090171814,28.007182263505385,7.846714265738289,9.692068379784534e6
20,111.95337295532227,27.726968954941956,14.170121297485796,9.692081026598597e6
21,117.5782208442688,24.19777045907777,7.106987712683594,9.692066900331428e6
22,123.25463604927063,20.872901012767553,26.127872985331717,9.692104942101974e6
23,128.92002487182617,20.11567789149028,17.184447432602184,9.692087055250868e6
24,134.29946899414062,20.891026847732714,37.08425558203196,9.692126854867166e6
25,139.42024302482605,19.869729063849142,21.19864439744936,9.692095083644798e6
26,144.9637508392334,18.82312254963408,15.55030469795273,9.692083786965398e6
27,150.57549691200256,18.52217500793093,8.711339427279365,9.692070109034857e6
28,156.1706838607788,17.902535112044042,7.96579537803079,9.692068617946759e6
29,161.68382287025452,13.806190052948942,10.261646171797695,9.692073209648347e6
30,166.87732195854187,15.239399549320659,17.313946128965064,9.69208731424826e6
31,172.55429601669312,14.087367333812516,18.09515368506542,9.692088876663372e6
32,178.02279686927795,14.811759107514815,6.462651425645844,9.692065611658854e6
33,183.68325686454773,14.1523820155481,11.838054155271802,9.692076362464312e6
34,189.43719291687012,15.452343523942831,3.047199388174565,9.692058780754779e6
35,195.16882181167603,12.312901526040212,2.706845876780636,9.692058100047756e6
36,200.84397292137146,10.693861071327344,2.556825430154381,9.692057800006863e6
37,206.54267191886902,11.251738987956672,4.029291351816631,9.692060744938707e6
38,212.14811992645264,11.422173840535937,2.832633492448581,9.692058351622988e6
39,217.81833481788635,10.901840622474865,5.044695379362104,9.69206277574676e6
40,223.3371820449829,11.122268100136106,2.729379594421024,9.692058145115191e6
41,229.02013397216797,9.775495093115081,2.2816130950007434,9.692057249582192e6
42,234.4460368156433,9.168695685771718,2.324716016762732,9.692057335788036e6
43,240.10342502593994,8.628666634571623,2.1540989757984152,9.692056994553953e6
44,245.8395290374756,8.170228846227559,2.3154662163897584,9.692057317288436e6
45,251.48197984695435,8.468639301829064,2.7692080738279246,9.69205822477215e6
46,256.6420319080353,9.41738499714118,3.0480625392725784,9.692058782481082e6
47,262.3061988353729,7.556937661112712,2.656346592775357,9.692057999049189e6
48,268.04358100891113,6.9643845544877925,2.8148188475917206,9.692058315993698e6
49,273.6679599285126,7.146824919254825,2.604900890195174,9.692057896157783e6
50,279.3675420284271,7.310432549028878,5.247648755188706,9.692063181653513e6
