Epoch,Time (s),Train Loss,Test Loss,BIC
1,5.602609872817993,2666.133420356175,275.0021138882383,9.692602690583779e6
2,11.243335962295532,792.5981183682443,203.55212790492521,9.692459790611813e6
3,16.66911506652832,819.8583427070961,276.03511464550104,9.692604756585294e6
4,22.329812049865723,798.5494228253611,271.8234886072492,9.692596333333217e6
5,27.827363967895508,756.1191011817738,222.79993691601183,9.692498286229834e6
6,33.32486701011658,711.4037917490269,255.23170100694335,9.692563149758017e6
7,38.71262288093567,662.9336700537007,355.1493090043963,9.692762984974012e6
8,44.20892691612244,729.1912423684198,225.7541948582469,9.69250419474572e6
9,49.55492091178894,734.151995648551,221.3289447733684,9.69249534424555e6
10,55.00747609138489,706.3035484333125,304.1291129725345,9.692660944581948e6
11,60.449671030044556,699.7355229749463,214.38881170154107,9.692481463979406e6
12,65.9984200000763,636.8793908326176,161.49276985070597,9.692375671895703e6
13,71.42850089073181,513.0356321273075,290.73343065076926,9.692634153217304e6
14,76.9534010887146,610.2906519418735,150.33593065713853,9.692353358217318e6
15,82.50562286376953,489.45459459954117,148.46077459479557,9.692349607905192e6
16,88.08447003364563,476.57143414503275,140.91880049247058,9.692334523956988e6
17,93.633465051651,427.2583973513825,140.38328411257854,9.692333452924227e6
18,99.21835708618164,406.38002165879544,140.3303308790664,9.692333347017761e6
19,104.77037906646729,319.3498730032314,199.89583758998856,9.692452478031183e6
20,110.21561408042908,200.32111969935016,1061.36064801626,9.694175407652035e6
21,115.7709550857544,128.96321798942853,777.6953632737778,9.69360807708255e6
22,121.47973394393921,100.36945934668132,695.8658554053933,9.693444418066813e6
23,127.1165280342102,83.99979933680669,799.6630723442279,9.69365201250069e6
24,132.81145906448364,56.9638363831136,706.1665179561619,9.693465019391915e6
25,138.50560402870178,51.79381179647321,895.0633554583433,9.693842813066918e6
26,143.88202905654907,41.70671158970791,703.3437182221306,9.693459373792447e6
27,149.5806529521942,34.318931172954294,678.2953753763629,9.693409277106754e6
28,155.20857787132263,32.10139582690229,541.5776652285914,9.69313584168646e6
29,160.82453894615173,28.637484897008036,449.9672032426114,9.692952620762488e6
30,166.5450119972229,28.197618760617626,379.16116485140196,9.692811008685706e6
31,172.25867795944214,25.58180717899552,361.96053526350664,9.69277660742653e6
32,177.92476105690002,23.68836467942424,309.8909005498714,9.692672468157101e6
33,183.65567088127136,24.787867010476816,270.98321476900935,9.69259465278554e6
34,189.35322499275208,27.170187596578394,368.63443075076407,9.692789955217505e6
35,194.97471809387207,22.31335506819249,291.1114952752671,9.692634909346553e6
36,200.7083740234375,19.644966339924608,239.57576224628045,9.692531837880496e6
37,206.35287499427795,18.038600841565966,186.04751784247375,9.692424781391688e6
38,211.88349795341492,17.79925644152683,210.6720791702401,9.692474030514343e6
39,217.64768290519714,17.411164036266914,247.85144383899393,9.692548389243681e6
40,223.3800139427185,20.196485320600452,272.28276090183465,9.692597251877805e6
41,229.06906294822693,16.320114505958802,242.0882465984354,9.6925368628492e6
42,234.54565691947937,15.07587324128301,176.16767177512935,9.692405021699553e6
43,239.68367505073547,14.643894248543488,131.63503509906033,9.692315956426201e6
44,244.88633394241333,13.136033713948823,149.85524463070226,9.692352396845264e6
45,250.30757689476013,12.17102244345228,152.44890468537642,9.692357584165374e6
46,256.0361349582672,14.474566700064047,167.85120163335768,9.692388388759268e6
47,261.7465090751648,12.335159736184194,172.44781432470992,9.692397581984652e6
48,267.4460029602051,11.99830313650282,133.53857222837416,9.69231976350046e6
49,273.11991786956787,11.373049585561688,139.65694823961266,9.692332000252482e6
50,278.8308730125427,11.075350576914795,157.61321814373864,9.69236791279229e6
